cross_section,width_0,width_1,width_2,width_3,width_4,width_5,width_6,width_7,width_8,width_9
248,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-2.283819,0.000000
249,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
250,0.000000,2.360141,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
251,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
252,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
253,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
254,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-2.352620,0.000000
255,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
256,0.000000,2.308377,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
257,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
258,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
259,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
260,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-2.197188,0.000000
261,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
262,0.000000,2.127396,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
263,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
264,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
265,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
266,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.976668,0.000000
267,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
268,0.000000,1.967106,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
269,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
270,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
271,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
272,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.875856,0.000000
273,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
274,0.000000,1.840847,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
275,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
276,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
277,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
278,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.757787,0.000000
279,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
280,0.000000,1.675324,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
281,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
282,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
283,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
284,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.439870,0.000000
285,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
286,0.000000,1.314425,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
287,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
288,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
289,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
290,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.027173,0.000000
291,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
292,0.000000,0.902179,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
293,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
294,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
295,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
296,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-0.730913,0.000000
297,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
298,0.000000,0.718725,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
299,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
300,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
301,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
302,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-0.646589,0.000000
303,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
304,0.000000,0.571569,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
305,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
306,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
307,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
308,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-0.741827,0.000000
309,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
310,0.000000,0.895649,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
311,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
312,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
313,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
314,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.273609,0.000000
315,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
316,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
317,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
318,0.000000,1.696418,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
319,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,10.000000,-10.000000,-10.000000,0.000000
320,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,10.000000,-1.811933,0.000000
321,0.000000,3.000000,-10.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
322,0.000000,10.000000,10.000000,-10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
323,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
324,0.000000,1.647695,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
325,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
326,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-2.071195,0.000000
327,0.000000,0.492445,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
328,0.000000,0.500192,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
329,0.000000,0.489610,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
330,0.000000,0.486446,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
331,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
332,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-2.115189,0.000000
333,0.000000,2.156888,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
334,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
335,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
336,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
337,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
338,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-2.111700,0.000000
339,0.000000,2.072895,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
340,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,10.000000,-10.000000,-10.000000,0.000000
341,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,10.000000,-3.000000,0.000000
342,0.000000,3.000000,-10.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
343,0.000000,10.000000,10.000000,-10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
344,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.923938,0.000000
345,0.000000,1.884994,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
346,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
347,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
348,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
349,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
350,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.695391,0.000000
351,0.000000,1.678638,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
352,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
353,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
354,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
355,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
356,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.520807,0.000000
357,0.000000,1.508589,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
358,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
359,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
360,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
361,0.000000,1.450895,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
362,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.459694,0.000000
363,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
364,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
365,0.000000,0.378933,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
366,0.000000,0.367396,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
367,0.000000,0.369166,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
368,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.470973,0.000000
369,0.000000,1.493611,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
370,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
371,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
372,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
373,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
374,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.488403,0.000000
375,0.000000,1.486704,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
376,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
377,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
378,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
379,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
380,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.408967,0.000000
381,0.000000,1.413016,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
382,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
383,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
384,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
385,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
386,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.260370,0.000000
387,0.000000,1.223020,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
388,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
389,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
390,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
391,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
392,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.137864,0.000000
393,0.000000,1.136525,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
394,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
395,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
396,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
397,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
398,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.152559,0.000000
399,0.000000,1.164556,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
400,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
401,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
402,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
403,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
404,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.314947,0.000000
405,0.000000,1.342097,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
406,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
407,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
408,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
409,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
410,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.541701,0.000000
411,0.000000,1.585369,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
412,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
413,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
414,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
415,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
416,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.710062,0.000000
417,0.000000,1.697075,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
418,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
419,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
420,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
421,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
422,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.577494,0.000000
423,0.000000,1.565372,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
424,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
425,0.000000,3.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
426,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-3.000000,0.000000
427,0.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,0.000000
428,0.000000,3.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-1.334472,0.000000
429,0.000000,1.288218,-10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-3.000000,0.000000
430,0.000000,10.000000,10.000000,-10.000000,10.000000,-10.000000,10.000000,-10.000000,-10.000000,0.000000
